ProfileID;ActionTime;SiteTarget;Delivery-24;Open-24;Click-24;Delivery-3Day;Open-3Day;Click-3Day;Delivery-3DMY;Open-3DMY;Click-3DMY;ActionDay;PeriodDay;AllDay
-6547867466692135093;1593530174;False;0;0;0;0;0;0;129;0;0;1;0;20
-5819331543843749462;1593543803;True;0;0;0;0;0;0;283;67;4;71;9;80
-5819331543843749462;1593543803;True;0;0;0;0;0;0;283;67;4;71;9;80
-5819331543843749462;1593543804;True;0;0;0;0;0;0;283;67;4;71;9;80
-5819331543843749462;1593543808;True;0;0;0;0;0;0;283;67;4;71;9;80
-5819331543843749462;1593543814;True;0;0;0;0;0;0;283;67;4;71;9;80
-6547867466692135093;1593543815;True;0;0;0;0;0;0;168;3;0;3;9;80
8981967240768651675;1593570054;True;0;0;0;0;0;0;78;14;1;15;9;80
-7939145986943614435;1593570088;True;0;0;0;0;0;0;274;291;2;293;9;80
-7939145986943614435;1593570088;True;0;0;0;0;0;0;274;291;2;293;9;80
-6547867466692135093;1593579942;False;0;0;0;0;0;0;129;0;0;1;0;20
6115081532937505286;1593579974;False;0;0;0;0;0;0;150;204;184;389;0;20
6115081532937505286;1593580050;False;0;0;0;0;0;0;150;204;184;389;0;20
6115081532937505286;1593580057;False;0;0;0;0;0;0;150;204;184;389;0;20
6115081532937505286;1593580058;False;0;0;0;0;0;0;150;204;184;389;0;20
-2246475652135290259;1593512933;True;0;0;0;0;0;0;338;5;3;8;9;80
-2246475652135290259;1593508210;True;0;0;0;0;0;0;338;5;3;8;9;80
-5819331543843749462;1593508235;True;0;0;0;0;0;0;283;67;4;71;9;80
-2246475652135290259;1593508311;True;0;0;0;0;0;0;338;5;3;8;9;80
-1825471425198616532;1593503751;True;0;0;0;0;0;0;141;13;0;13;9;80
6115081532937505286;1593503764;False;0;0;0;0;0;0;150;204;184;389;0;20
6115081532937505286;1593503886;False;0;0;0;0;0;0;150;204;184;389;0;20
6115081532937505286;1593503907;False;0;0;0;0;0;0;150;204;184;389;0;20
4388769791135699913;1593516436;True;0;0;0;0;0;0;143;11;0;11;9;80
4388769791135699913;1593538938;False;0;0;0;0;0;0;269;11;0;12;0;20
4388769791135699913;1593525998;True;0;0;0;0;0;0;143;11;0;11;9;80
-2909472237318130263;1593565791;True;0;0;0;0;0;0;178;4;0;4;7;80
-3155051733350667060;1593547999;False;0;0;0;0;0;0;312;14;0;15;0;20
-5819331543843749462;1593548004;True;0;0;0;0;0;0;283;67;4;71;9;80
-3949297488656142034;1593544017;False;0;0;0;0;0;0;337;9;0;10;0;60
8981967240768651675;1593575504;True;0;0;0;0;0;0;78;14;1;15;9;80
6115081532937505286;1593502454;False;0;0;0;0;0;0;150;204;184;389;0;20
6115081532937505286;1593502477;False;0;0;0;0;0;0;150;204;184;389;0;20
-7939145986943614435;1593570099;True;0;0;0;0;0;0;274;291;2;293;9;80
-7939145986943614435;1593570103;True;0;0;0;0;0;0;274;291;2;293;9;80
8981967240768651675;1593570112;True;0;0;0;0;0;0;78;14;1;15;9;80
-7939145986943614435;1593570113;True;0;0;0;0;0;0;274;291;2;293;9;80
-3949297488656142034;1593570194;False;0;0;0;0;0;0;337;9;0;10;0;60
-7939145986943614435;1593508334;True;0;0;0;0;0;0;274;291;2;293;9;80
4388769791135699913;1593508421;False;0;0;0;0;0;0;269;11;0;12;0;20
-7939145986943614435;1593513181;True;0;0;0;0;0;0;274;291;2;293;9;80
-2246475652135290259;1593513224;True;0;0;0;0;0;0;338;5;3;8;9;80
-7939145986943614435;1593559348;True;0;0;0;0;0;0;274;291;2;293;9;80
-5819331543843749462;1593539118;True;0;0;0;0;0;0;283;67;4;71;9;80
-6547867466692135093;1593539227;True;0;0;0;0;0;0;168;3;0;3;9;80
6115081532937505286;1593504016;True;0;0;0;0;0;0;65;62;0;62;9;80
6115081532937505286;1593580245;False;0;0;0;0;0;0;150;204;184;389;0;20
6115081532937505286;1593580276;False;0;0;0;0;0;0;150;204;184;389;0;20
7900467612888268614;1593551495;True;0;0;0;0;0;0;230;9;1;10;9;80
6115081532937505286;1593534730;False;0;0;0;0;0;0;150;204;184;389;0;20
-3839573332897460512;1593534756;True;0;0;0;0;0;0;56;0;0;0;6;82
6115081532937505286;1593516612;True;0;0;0;0;0;0;65;62;0;62;9;80
-3949297488656142034;1593575719;False;0;0;0;0;0;0;337;9;0;10;0;60
-3155051733350667060;1593575790;False;0;0;0;0;0;0;312;14;0;15;0;20
-3155051733350667060;1593575794;False;0;0;0;0;0;0;312;14;0;15;0;20
4388769791135699913;1593539359;False;0;0;0;0;0;0;269;11;0;12;0;20
-2909472237318130263;1593539406;True;0;0;0;0;0;0;178;4;0;4;7;80
-5819331543843749462;1593513238;True;0;0;0;0;0;0;283;67;4;71;9;80
2189253050341696180;1593513265;False;0;0;0;0;0;0;0;0;0;1;0;60
4388769791135699913;1593508674;True;0;0;0;0;0;0;143;11;0;11;9;80
-5819331543843749462;1593504258;True;0;0;0;0;0;0;283;67;4;71;9;80
7900467612888268614;1593548191;True;0;0;0;0;0;0;230;9;1;10;9;80
-3949297488656142034;1593526282;False;0;0;0;0;0;0;337;9;0;10;0;60
-3155051733350667060;1593544418;False;0;0;0;0;0;0;312;14;0;15;0;20
-6547867466692135093;1593535026;True;0;0;0;0;0;0;168;3;0;3;9;80
6115081532937505286;1593502573;False;0;0;0;0;0;0;150;204;184;389;0;20
6115081532937505286;1593502594;False;0;0;0;0;0;0;150;204;184;389;0;20
-1825471425198616532;1593502597;True;0;0;0;0;0;0;141;13;0;13;9;80
-3155051733350667060;1593562064;False;0;0;0;0;0;0;312;14;0;15;0;20
-7939145986943614435;1593562204;True;0;0;0;0;0;0;274;291;2;293;9;80
-3949297488656142034;1593575863;False;0;0;0;0;0;0;337;9;0;10;0;60
-3155051733350667060;1593548321;False;0;0;0;0;0;0;312;14;0;15;0;20
4388769791135699913;1593508786;False;0;0;0;0;0;0;269;11;0;12;0;20
8981967240768651675;1593551711;True;0;0;0;0;0;0;78;14;1;15;9;80
-3155051733350667060;1593555149;False;0;0;0;0;0;0;312;14;0;15;0;20
-5819331543843749462;1593516995;True;0;0;0;0;0;0;283;67;4;71;9;80
-3155051733350667060;1593526493;True;0;0;0;0;0;0;124;7;0;7;9;80
-3949297488656142034;1593566263;False;0;0;0;0;0;0;337;9;0;10;0;60
6115081532937505286;1593580470;False;0;0;0;0;0;0;150;204;184;389;0;20
7900467612888268614;1593580554;True;0;0;0;0;0;0;230;9;1;10;9;80
4388769791135699913;1593544540;False;0;0;0;0;0;0;269;11;0;12;0;20
-2909472237318130263;1593559765;True;0;0;0;0;0;0;178;4;0;4;7;80
-3949297488656142034;1593559855;False;0;0;0;0;0;0;337;9;0;10;0;60
6115081532937505286;1593504316;True;0;0;0;0;0;0;65;62;0;62;9;80
4388769791135699913;1593535085;False;0;0;0;0;0;0;269;11;0;12;0;20
6115081532937505286;1593535124;False;0;0;0;0;0;0;150;204;184;389;0;20
4388769791135699913;1593526665;False;0;0;0;0;0;0;269;11;0;12;0;20
-7939145986943614435;1593526788;True;0;0;0;0;0;0;274;291;2;293;9;80
-7939145986943614435;1593526804;True;0;0;0;0;0;0;274;291;2;293;9;80
-2246475652135290259;1593509010;True;0;0;0;0;0;0;338;5;3;8;9;80
4388769791135699913;1593513833;False;0;0;0;0;0;0;269;11;0;12;0;20
7900467612888268614;1593576112;True;0;0;0;0;0;0;230;9;1;10;9;80
-6547867466692135093;1593544644;True;0;0;0;0;0;0;168;3;0;3;9;80
6115081532937505286;1593539849;False;0;0;0;0;0;0;150;204;184;389;0;20
-3155051733350667060;1593535373;True;0;0;0;0;0;0;124;7;0;7;9;80
-2246475652135290259;1593517182;True;0;0;0;0;0;0;338;5;3;8;9;80
-2909472237318130263;1593559951;True;0;0;0;0;0;0;178;4;0;4;7;80
8981967240768651675;1593559994;True;0;0;0;0;0;0;78;14;1;15;9;80
-3094839784128419867;1593504467;False;0;0;0;0;0;0;0;0;0;1;1;20
6115081532937505286;1593504501;False;0;0;0;0;0;0;150;204;184;389;0;20
6115081532937505286;1593504507;False;0;0;0;0;0;0;150;204;184;389;0;20
-2246475652135290259;1593504576;True;0;0;0;0;0;0;338;5;3;8;9;80
6115081532937505286;1593504596;False;0;0;0;0;0;0;150;204;184;389;0;20
6115081532937505286;1593504596;False;0;0;0;0;0;0;150;204;184;389;0;20
6115081532937505286;1593504604;False;0;0;0;0;0;0;150;204;184;389;0;20
-1825471425198616532;1593504611;True;0;0;0;0;0;0;141;13;0;13;9;80
6115081532937505286;1593566339;False;0;0;0;0;0;0;150;204;184;389;0;20
-2909472237318130263;1593566415;True;0;0;0;0;0;0;178;4;0;4;7;80
4388769791135699913;1593566421;False;0;0;0;0;0;0;269;11;0;12;0;20
-7939145986943614435;1593526806;True;0;0;0;0;0;0;274;291;2;293;9;80
-7939145986943614435;1593526808;True;0;0;0;0;0;0;274;291;2;293;9;80
-3155051733350667060;1593526828;True;0;0;0;0;0;0;124;7;0;7;9;80
-7939145986943614435;1593526871;True;0;0;0;0;0;0;274;291;2;293;9;80
-3949297488656142034;1593526953;False;0;0;0;0;0;0;337;9;0;10;0;60
-3155051733350667060;1593548660;False;0;0;0;0;0;0;312;14;0;15;0;20
-6547867466692135093;1593502789;False;0;0;0;0;0;0;129;0;0;1;0;20
6115081532937505286;1593502792;True;0;0;0;0;0;0;65;62;0;62;9;80
6115081532937505286;1593502792;True;0;0;0;0;0;0;65;62;0;62;9;80
6115081532937505286;1593502797;True;0;0;0;0;0;0;65;62;0;62;9;80
-1825471425198616532;1593502804;True;0;0;0;0;0;0;141;13;0;13;9;80
6115081532937505286;1593502812;True;0;0;0;0;0;0;65;62;0;62;9;80
8981967240768651675;1593562251;True;0;0;0;0;0;0;78;14;1;15;9;80
4388769791135699913;1593514134;False;0;0;0;0;0;0;269;11;0;12;0;20
-6547867466692135093;1593580784;False;0;0;0;0;0;0;129;0;0;1;0;20
-3155051733350667060;1593530824;True;0;0;0;0;0;0;124;7;0;7;9;80
-5819331543843749462;1593520987;True;0;0;0;0;0;0;283;67;4;71;9;80
-5819331543843749462;1593521121;False;0;0;0;0;0;0;92;28;11;40;0;20
4388769791135699913;1593509094;True;0;0;0;0;0;0;143;11;0;11;9;80
4388769791135699913;1593509140;True;0;0;0;0;0;0;143;11;0;11;9;80
4388769791135699913;1593509190;True;0;0;0;0;0;0;143;11;0;11;9;80
-5819331543843749462;1593544798;True;0;0;0;0;0;0;283;67;4;71;9;80
-5819331543843749462;1593544809;True;0;0;0;0;0;0;283;67;4;71;9;80
-3155051733350667060;1593544810;False;0;0;0;0;0;0;312;14;0;15;0;20
4388769791135699913;1593527211;True;0;0;0;0;0;0;143;11;0;11;9;80
-6547867466692135093;1593535517;True;0;0;0;0;0;0;168;3;0;3;9;80
-2909472237318130263;1593551961;True;0;0;0;0;0;0;178;4;0;4;7;80
-1825471425198616532;1593504694;True;0;0;0;0;0;0;141;13;0;13;9;80
6115081532937505286;1593548905;False;0;0;0;0;0;0;150;204;184;389;0;20
-6547867466692135093;1593548936;True;0;0;0;0;0;0;168;3;0;3;9;80
-7939145986943614435;1593548988;True;0;0;0;0;0;0;274;291;2;293;9;80
4388769791135699913;1593540384;False;0;0;0;0;0;0;269;11;0;12;0;20
-3155051733350667060;1593517270;True;0;0;0;0;0;0;124;7;0;7;9;80
4388769791135699913;1593517378;True;0;0;0;0;0;0;143;11;0;11;9;80
8981967240768651675;1593545086;True;0;0;0;0;0;0;78;14;1;15;9;80
-5819331543843749462;1593545105;True;0;0;0;0;0;0;283;67;4;71;9;80
-3155051733350667060;1593566604;False;0;0;0;0;0;0;312;14;0;15;0;20
-3949297488656142034;1593535777;False;0;0;0;0;0;0;337;9;0;10;0;60
-2246475652135290259;1593509345;True;0;0;0;0;0;0;338;5;3;8;9;80
-7939145986943614435;1593509419;True;0;0;0;0;0;0;274;291;2;293;9;80
6115081532937505286;1593549136;False;0;0;0;0;0;0;150;204;184;389;0;20
-5819331543843749462;1593555492;True;0;0;0;0;0;0;283;67;4;71;9;80
-2909472237318130263;1593562479;True;0;0;0;0;0;0;178;4;0;4;7;80
8981967240768651675;1593562552;True;0;0;0;0;0;0;78;14;1;15;9;80
4388769791135699913;1593530995;False;0;0;0;0;0;0;269;11;0;12;0;20
7900467612888268614;1593552213;True;0;0;0;0;0;0;230;9;1;10;9;80
4388769791135699913;1593521303;False;0;0;0;0;0;0;269;11;0;12;0;20
-2909472237318130263;1593535812;True;0;0;0;0;0;0;178;4;0;4;7;80
-2909472237318130263;1593535816;True;0;0;0;0;0;0;178;4;0;4;7;80
-2909472237318130263;1593535818;True;0;0;0;0;0;0;178;4;0;4;7;80
-6547867466692135093;1593535861;True;0;0;0;0;0;0;168;3;0;3;9;80
-5819331543843749462;1593504876;True;0;0;0;0;0;0;283;67;4;71;9;80
-1825471425198616532;1593504895;True;0;0;0;0;0;0;141;13;0;13;9;80
6115081532937505286;1593504906;False;0;0;0;0;0;0;150;204;184;389;0;20
6115081532937505286;1593504906;False;0;0;0;0;0;0;150;204;184;389;0;20
-1825471425198616532;1593504907;True;0;0;0;0;0;0;141;13;0;13;9;80
6115081532937505286;1593504916;False;0;0;0;0;0;0;150;204;184;389;0;20
-6547867466692135093;1593540628;True;0;0;0;0;0;0;168;3;0;3;9;80
-3155051733350667060;1593560292;False;0;0;0;0;0;0;312;14;0;15;0;20
-3949297488656142034;1593560313;False;0;0;0;0;0;0;337;9;0;10;0;60
7900467612888268614;1593545130;True;0;0;0;0;0;0;230;9;1;10;9;80
-3155051733350667060;1593545200;False;0;0;0;0;0;0;312;14;0;15;0;20
-3155051733350667060;1593545210;False;0;0;0;0;0;0;312;14;0;15;0;20
6115081532937505286;1593527465;False;0;0;0;0;0;0;150;204;184;389;0;20
6115081532937505286;1593549282;False;0;0;0;0;0;0;150;204;184;389;0;20
6115081532937505286;1593549284;False;0;0;0;0;0;0;150;204;184;389;0;20
8981967240768651675;1593549302;True;0;0;0;0;0;0;78;14;1;15;9;80
4388769791135699913;1593517563;True;0;0;0;0;0;0;143;11;0;11;9;80
-3155051733350667060;1593571129;False;0;0;0;0;0;0;312;14;0;15;0;20
-3949297488656142034;1593571213;False;0;0;0;0;0;0;337;9;0;10;0;60
-3155051733350667060;1593561045;False;0;0;0;0;0;0;312;14;0;15;0;20
-2909472237318130263;1593561116;True;0;0;0;0;0;0;178;4;0;4;7;80
-6547867466692135093;1593576819;False;0;0;0;0;0;0;129;0;0;1;0;20
-6547867466692135093;1593576995;False;0;0;0;0;0;0;129;0;0;1;0;20
2189253050341696180;1593514586;False;0;0;0;0;0;0;0;0;0;1;0;60
-7939145986943614435;1593514591;True;0;0;0;0;0;0;274;291;2;293;9;80
-5819331543843749462;1593514652;True;0;0;0;0;0;0;283;67;4;71;9;80
-2246475652135290259;1593514804;True;0;0;0;0;0;0;338;5;3;8;9;80
4388769791135699913;1593536108;False;0;0;0;0;0;0;269;11;0;12;0;20
-2909472237318130263;1593555584;True;0;0;0;0;0;0;178;4;0;4;7;80
-3155051733350667060;1593555631;False;0;0;0;0;0;0;312;14;0;15;0;20
-7939145986943614435;1593560452;True;0;0;0;0;0;0;274;291;2;293;9;80
6115081532937505286;1593549404;False;0;0;0;0;0;0;150;204;184;389;0;20
-2909472237318130263;1593549419;True;0;0;0;0;0;0;178;4;0;4;7;80
-3949297488656142034;1593531110;False;0;0;0;0;0;0;337;9;0;10;0;60
4388769791135699913;1593527816;True;0;0;0;0;0;0;143;11;0;11;9;80
6115081532937505286;1593509732;True;0;0;0;0;0;0;65;62;0;62;9;80
4388769791135699913;1593509805;False;0;0;0;0;0;0;269;11;0;12;0;20
-1825471425198616532;1593581304;True;0;0;0;0;0;0;141;13;0;13;9;80
-3949297488656142034;1593567075;False;0;0;0;0;0;0;337;9;0;10;0;60
4388769791135699913;1593540938;False;0;0;0;0;0;0;269;11;0;12;0;20
-7939145986943614435;1593549631;True;0;0;0;0;0;0;274;291;2;293;9;80
-3839573332897460512;1593536371;True;0;0;0;0;0;0;56;0;0;0;6;82
-2246475652135290259;1593514992;True;0;0;0;0;0;0;338;5;3;8;9;80
8981967240768651675;1593560738;True;0;0;0;0;0;0;78;14;1;15;9;80
-5819331543843749462;1593505178;True;0;0;0;0;0;0;283;67;4;71;9;80
6115081532937505286;1593505240;True;0;0;0;0;0;0;65;62;0;62;9;80
6115081532937505286;1593505291;False;0;0;0;0;0;0;150;204;184;389;0;20
-2246475652135290259;1593505305;True;0;0;0;0;0;0;338;5;3;8;9;80
-5819331543843749462;1593505339;True;0;0;0;0;0;0;283;67;4;71;9;80
-7939145986943614435;1593561178;True;0;0;0;0;0;0;274;291;2;293;9;80
-2246475652135290259;1593509910;True;0;0;0;0;0;0;338;5;3;8;9;80
-7939145986943614435;1593555749;True;0;0;0;0;0;0;274;291;2;293;9;80
4388769791135699913;1593562822;False;0;0;0;0;0;0;269;11;0;12;0;20
4388769791135699913;1593562827;False;0;0;0;0;0;0;269;11;0;12;0;20
7900467612888268614;1593549752;True;0;0;0;0;0;0;230;9;1;10;9;80
-5819331543843749462;1593549888;True;0;0;0;0;0;0;283;67;4;71;9;80
-3839573332897460512;1593545712;True;0;0;0;0;0;0;56;0;0;0;6;82
-3155051733350667060;1593545735;False;0;0;0;0;0;0;312;14;0;15;0;20
-3155051733350667060;1593545738;False;0;0;0;0;0;0;312;14;0;15;0;20
-5819331543843749462;1593545774;True;0;0;0;0;0;0;283;67;4;71;9;80
-3155051733350667060;1593545793;False;0;0;0;0;0;0;312;14;0;15;0;20
-3155051733350667060;1593531310;True;0;0;0;0;0;0;124;7;0;7;9;80
-3949297488656142034;1593531409;False;0;0;0;0;0;0;337;9;0;10;0;60
4388769791135699913;1593571694;True;0;0;0;0;0;0;143;11;0;11;9;80
-2246475652135290259;1593517884;True;0;0;0;0;0;0;338;5;3;8;9;80
2189253050341696180;1593517946;False;0;0;0;0;0;0;0;0;0;1;0;60
4388769791135699913;1593505348;True;0;0;0;0;0;0;143;11;0;11;9;80
6115081532937505286;1593505356;True;0;0;0;0;0;0;65;62;0;62;9;80
6115081532937505286;1593505369;True;0;0;0;0;0;0;65;62;0;62;9;80
-1825471425198616532;1593505416;True;0;0;0;0;0;0;141;13;0;13;9;80
-2246475652135290259;1593505417;True;0;0;0;0;0;0;338;5;3;8;9;80
-2246475652135290259;1593505428;True;0;0;0;0;0;0;338;5;3;8;9;80
-5819331543843749462;1593505489;True;0;0;0;0;0;0;283;67;4;71;9;80
-3155051733350667060;1593528054;True;0;0;0;0;0;0;124;7;0;7;9;80
-3155051733350667060;1593528054;True;0;0;0;0;0;0;124;7;0;7;9;80
-3155051733350667060;1593528114;True;0;0;0;0;0;0;124;7;0;7;9;80
4388769791135699913;1593515025;True;0;0;0;0;0;0;143;11;0;11;9;80
2189253050341696180;1593515162;False;0;0;0;0;0;0;0;0;0;1;0;60
6115081532937505286;1593549916;False;0;0;0;0;0;0;150;204;184;389;0;20
-3155051733350667060;1593549939;False;0;0;0;0;0;0;312;14;0;15;0;20
6115081532937505286;1593549960;False;0;0;0;0;0;0;150;204;184;389;0;20
-6547867466692135093;1593541271;True;0;0;0;0;0;0;168;3;0;3;9;80
6115081532937505286;1593510094;False;0;0;0;0;0;0;150;204;184;389;0;20
-6547867466692135093;1593536634;True;0;0;0;0;0;0;168;3;0;3;9;80
-3155051733350667060;1593536668;False;0;0;0;0;0;0;312;14;0;15;0;20
-3155051733350667060;1593536707;False;0;0;0;0;0;0;312;14;0;15;0;20
-3155051733350667060;1593536753;False;0;0;0;0;0;0;312;14;0;15;0;20
-3155051733350667060;1593536757;False;0;0;0;0;0;0;312;14;0;15;0;20
7900467612888268614;1593545800;True;0;0;0;0;0;0;230;9;1;10;9;80
-3155051733350667060;1593545801;False;0;0;0;0;0;0;312;14;0;15;0;20
7900467612888268614;1593545805;True;0;0;0;0;0;0;230;9;1;10;9;80
7900467612888268614;1593545912;True;0;0;0;0;0;0;230;9;1;10;9;80
6115081532937505286;1593550147;False;0;0;0;0;0;0;150;204;184;389;0;20
-2909472237318130263;1593567432;True;0;0;0;0;0;0;178;4;0;4;7;80
-5819331543843749462;1593515357;True;0;0;0;0;0;0;283;67;4;71;9;80
6115081532937505286;1593505574;False;0;0;0;0;0;0;150;204;184;389;0;20
6115081532937505286;1593505634;False;0;0;0;0;0;0;150;204;184;389;0;20
-3155051733350667060;1593536775;False;0;0;0;0;0;0;312;14;0;15;0;20
-3949297488656142034;1593536796;False;0;0;0;0;0;0;337;9;0;10;0;60
-3839573332897460512;1593536858;True;0;0;0;0;0;0;56;0;0;0;6;82
-3839573332897460512;1593541542;True;0;0;0;0;0;0;56;0;0;0;6;82
7900467612888268614;1593545985;True;0;0;0;0;0;0;230;9;1;10;9;80
-3949297488656142034;1593571771;False;0;0;0;0;0;0;337;9;0;10;0;60
-5819331543843749462;1593518080;True;0;0;0;0;0;0;283;67;4;71;9;80
4388769791135699913;1593550224;True;0;0;0;0;0;0;143;11;0;11;9;80
-5819331543843749462;1593550355;True;0;0;0;0;0;0;283;67;4;71;9;80
4388769791135699913;1593541768;False;0;0;0;0;0;0;269;11;0;12;0;20
7900467612888268614;1593577373;True;0;0;0;0;0;0;230;9;1;10;9;80
6115081532937505286;1593536994;False;0;0;0;0;0;0;150;204;184;389;0;20
-6547867466692135093;1593546233;True;0;0;0;0;0;0;168;3;0;3;9;80
6115081532937505286;1593546276;False;0;0;0;0;0;0;150;204;184;389;0;20
2189253050341696180;1593510386;False;0;0;0;0;0;0;0;0;0;1;0;60
-2909472237318130263;1593550430;True;0;0;0;0;0;0;178;4;0;4;7;80
6115081532937505286;1593550441;False;0;0;0;0;0;0;150;204;184;389;0;20
6115081532937505286;1593550492;False;0;0;0;0;0;0;150;204;184;389;0;20
-3155051733350667060;1593567684;False;0;0;0;0;0;0;312;14;0;15;0;20
-6547867466692135093;1593581985;False;0;0;0;0;0;0;129;0;0;1;0;20
-1825471425198616532;1593582074;True;0;0;0;0;0;0;141;13;0;13;9;80
7900467612888268614;1593552994;True;0;0;0;0;0;0;230;9;1;10;9;80
-3839573332897460512;1593541903;True;0;0;0;0;0;0;56;0;0;0;6;82
-7939145986943614435;1593518298;True;0;0;0;0;0;0;274;291;2;293;9;80
-5819331543843749462;1593505880;True;0;0;0;0;0;0;283;67;4;71;9;80
-7939145986943614435;1593572054;True;0;0;0;0;0;0;274;291;2;293;9;80
-7939145986943614435;1593572063;True;0;0;0;0;0;0;274;291;2;293;9;80
-3155051733350667060;1593537164;False;0;0;0;0;0;0;312;14;0;15;0;20
4388769791135699913;1593537311;False;0;0;0;0;0;0;269;11;0;12;0;20
-2909472237318130263;1593563208;True;0;0;0;0;0;0;178;4;0;4;7;80
-7939145986943614435;1593563346;True;0;0;0;0;0;0;274;291;2;293;9;80
-3155051733350667060;1593546440;False;0;0;0;0;0;0;312;14;0;15;0;20
-6547867466692135093;1593531877;True;0;0;0;0;0;0;168;3;0;3;9;80
4388769791135699913;1593531900;False;0;0;0;0;0;0;269;11;0;12;0;20
-3155051733350667060;1593542174;False;0;0;0;0;0;0;312;14;0;15;0;20
-2246475652135290259;1593518532;True;0;0;0;0;0;0;338;5;3;8;9;80
4388769791135699913;1593518634;True;0;0;0;0;0;0;143;11;0;11;9;80
-3839573332897460512;1593546496;True;0;0;0;0;0;0;56;0;0;0;6;82
6115081532937505286;1593546535;False;0;0;0;0;0;0;150;204;184;389;0;20
4388769791135699913;1593546625;True;0;0;0;0;0;0;143;11;0;11;9;80
-2909472237318130263;1593546635;True;0;0;0;0;0;0;178;4;0;4;7;80
8981967240768651675;1593572192;True;0;0;0;0;0;0;78;14;1;15;9;80
-7939145986943614435;1593572245;True;0;0;0;0;0;0;274;291;2;293;9;80
-5819331543843749462;1593515910;True;0;0;0;0;0;0;283;67;4;71;9;80
8981967240768651675;1593564058;True;0;0;0;0;0;0;78;14;1;15;9;80
-5819331543843749462;1593542274;False;0;0;0;0;0;0;92;28;11;40;0;20
-1825471425198616532;1593577855;True;0;0;0;0;0;0;141;13;0;13;9;80
-3155051733350667060;1593563360;False;0;0;0;0;0;0;312;14;0;15;0;20
-3949297488656142034;1593563396;False;0;0;0;0;0;0;337;9;0;10;0;60
-3949297488656142034;1593563457;False;0;0;0;0;0;0;337;9;0;10;0;60
-5819331543843749462;1593505935;True;0;0;0;0;0;0;283;67;4;71;9;80
-3949297488656142034;1593528576;False;0;0;0;0;0;0;337;9;0;10;0;60
-3839573332897460512;1593528678;True;0;0;0;0;0;0;56;0;0;0;6;82
-7939145986943614435;1593510842;True;0;0;0;0;0;0;274;291;2;293;9;80
-2246475652135290259;1593510946;True;0;0;0;0;0;0;338;5;3;8;9;80
4388769791135699913;1593510950;False;0;0;0;0;0;0;269;11;0;12;0;20
6115081532937505286;1593582289;True;0;0;0;0;0;0;65;62;0;62;9;80
-2246475652135290259;1593522076;True;0;0;0;0;0;0;338;5;3;8;9;80
-6547867466692135093;1593537556;True;0;0;0;0;0;0;168;3;0;3;9;80
6115081532937505286;1593572580;False;0;0;0;0;0;0;150;204;184;389;0;20
6115081532937505286;1593586774;True;0;0;0;0;0;0;65;62;0;62;9;80
-2909472237318130263;1593564116;True;0;0;0;0;0;0;178;4;0;4;7;80
8981967240768651675;1593567974;True;0;0;0;0;0;0;78;14;1;15;9;80
4388769791135699913;1593568066;True;0;0;0;0;0;0;143;11;0;11;9;80
-5819331543843749462;1593518749;True;0;0;0;0;0;0;283;67;4;71;9;80
-7939145986943614435;1593518850;True;0;0;0;0;0;0;274;291;2;293;9;80
6115081532937505286;1593577933;False;0;0;0;0;0;0;150;204;184;389;0;20
-3839573332897460512;1593532231;True;0;0;0;0;0;0;56;0;0;0;6;82
4388769791135699913;1593528728;True;0;0;0;0;0;0;143;11;0;11;9;80
-5819331543843749462;1593537763;True;0;0;0;0;0;0;283;67;4;71;9;80
-1825471425198616532;1593506095;True;0;0;0;0;0;0;141;13;0;13;9;80
6115081532937505286;1593506121;True;0;0;0;0;0;0;65;62;0;62;9;80
-2246475652135290259;1593506155;True;0;0;0;0;0;0;338;5;3;8;9;80
-1825471425198616532;1593506169;True;0;0;0;0;0;0;141;13;0;13;9;80
-6547867466692135093;1593582466;False;0;0;0;0;0;0;129;0;0;1;0;20
-2246475652135290259;1593582516;True;0;0;0;0;0;0;338;5;3;8;9;80
-2246475652135290259;1593582519;True;0;0;0;0;0;0;338;5;3;8;9;80
2189253050341696180;1593516088;False;0;0;0;0;0;0;0;0;0;1;0;60
-2909472237318130263;1593556584;True;0;0;0;0;0;0;178;4;0;4;7;80
-7939145986943614435;1593553314;True;0;0;0;0;0;0;274;291;2;293;9;80
-3949297488656142034;1593572767;False;0;0;0;0;0;0;337;9;0;10;0;60
4388769791135699913;1593522324;False;0;0;0;0;0;0;269;11;0;12;0;20
-3155051733350667060;1593529008;True;0;0;0;0;0;0;124;7;0;7;9;80
-2246475652135290259;1593586971;True;0;0;0;0;0;0;338;5;3;8;9;80
-7939145986943614435;1593511232;True;0;0;0;0;0;0;274;291;2;293;9;80
-1825471425198616532;1593582682;True;0;0;0;0;0;0;141;13;0;13;9;80
-3155051733350667060;1593568285;False;0;0;0;0;0;0;312;14;0;15;0;20
6115081532937505286;1593578140;False;0;0;0;0;0;0;150;204;184;389;0;20
6115081532937505286;1593578141;False;0;0;0;0;0;0;150;204;184;389;0;20
6115081532937505286;1593578165;False;0;0;0;0;0;0;150;204;184;389;0;20
6115081532937505286;1593578192;False;0;0;0;0;0;0;150;204;184;389;0;20
-6547867466692135093;1593578261;False;0;0;0;0;0;0;129;0;0;1;0;20
7900467612888268614;1593578273;True;0;0;0;0;0;0;230;9;1;10;9;80
