ProfileID SiteID ActionTime ActionID EmailID
6115081532937505286 4 1593579353 5 25640
7900467612888268614 94 1593579354 3 24810
8981967240768651675 94 1593574299 6 18240
7900467612888268614 94 1593574310 3 28624
-1825471425198616532 94 1593584865 3 31247
-7939145986943614435 94 1593524474 4 31858
-7939145986943614435 94 1593524492 4 28965
-7939145986943614435 94 1593524495 3 18034
-7939145986943614435 94 1593524502 4 26649
-7939145986943614435 94 1593524503 4 26662
-7939145986943614435 94 1593524505 4 32046
-7939145986943614435 94 1593524508 4 28965
-7939145986943614435 94 1593524510 4 31240
-7939145986943614435 94 1593524511 3 31865
-7939145986943614435 94 1593524512 4 31240
-7939145986943614435 94 1593524522 4 23020
-7939145986943614435 94 1593524524 4 25331
-3155051733350667060 73 1593520389 3 12618
4388769791135699913 73 1593520521 3 13289
-278523046088213858 92 1593569635 3 20657
-3155051733350667060 73 1593569664 3 31210
6115081532937505286 4 1593579455 4 14067
6115081532937505286 4 1593579456 4 14067
6115081532937505286 4 1593579475 5 14067
6115081532937505286 71 1593585092 6 26718
-3949297488656142034 112 1593520678 3 19191
-2246475652135290259 94 1593520746 3 31858
-7939145986943614435 94 1593524528 4 26207
-7939145986943614435 94 1593524535 4 31857
-3949297488656142034 112 1593524535 3 25793
-7939145986943614435 94 1593524548 3 16332
-7939145986943614435 94 1593524563 4 26257
-7939145986943614435 94 1593524565 4 31857
-7939145986943614435 94 1593524570 4 32199
-7939145986943614435 94 1593524571 3 31864
-7939145986943614435 94 1593524573 3 16330
-7939145986943614435 94 1593524610 4 31864
6115081532937505286 94 1593524617 6 28964
-7939145986943614435 94 1593524631 4 16330
-2909472237318130263 94 1593557479 3 19901
-3155051733350667060 94 1593533591 3 32046
4388769791135699913 73 1593533646 3 19057
-3155051733350667060 94 1593520856 3 16327
-3155051733350667060 94 1593520857 3 30429
-3949297488656142034 112 1593524685 3 19198
-7939145986943614435 94 1593524692 3 32047
4388769791135699913 73 1593524861 3 13303
-7939145986943614435 94 1593557876 3 26259
-7939145986943614435 94 1593525089 4 32047
-7939145986943614435 94 1593525153 3 27264
-3949297488656142034 118 1593558493 3 30674
-2909472237318130263 94 1593558635 3 24810
4388769791135699913 94 1593610032 3 28362
-3155051733350667060 113 1593610234 6 23315
-3155051733350667060 73 1593670254 3 12619
-3155051733350667060 73 1593670257 3 13290
-6547867466692135093 94 1593647140 3 20714
8981967240768651675 94 1593647240 3 26208
4388769791135699913 73 1593595113 3 29043
-2246475652135290259 94 1593606285 3 28087
-3949297488656142034 112 1593610503 3 25794
4388769791135699913 94 1593602729 3 31474
2189253050341696180 112 1593602824 6 23308
-2909472237318130263 94 1593670490 3 20073
-3155051733350667060 73 1593670572 3 13304
-5819331543843749462 94 1593670580 3 32201
-1825471425198616532 94 1593588682 3 24810
2189253050341696180 112 1593598864 6 28123
-6547867466692135093 94 1593647562 3 25029
-5819331543843749462 94 1593651207 3 23810
-2246475652135290259 94 1593610750 3 30668
-3155051733350667060 113 1593610794 3 29700
-3155051733350667060 113 1593610868 6 24337
-6547867466692135093 56 1593588794 3 20376
6115081532937505286 94 1593588862 3 23814
4388769791135699913 73 1593595357 3 26804
-2246475652135290259 94 1593595410 3 30439
4388769791135699913 94 1593595457 3 30441
4388769791135699913 94 1593606626 3 26209
-3949297488656142034 112 1593606721 3 24837
6115081532937505286 98 1593622112 3 33216
-7939145986943614435 94 1593622149 4 32099
-7939145986943614435 94 1593622152 4 32099
-7939145986943614435 94 1593622153 4 24811
-7939145986943614435 94 1593622159 4 31191
-7939145986943614435 94 1593622161 4 26260
-7939145986943614435 94 1593622169 3 26072
-7939145986943614435 94 1593622172 4 26072
-7939145986943614435 94 1593622181 4 26072
-7939145986943614435 94 1593622184 4 24811
-7939145986943614435 94 1593622209 4 28971
-2909472237318130263 94 1593622212 3 31475
-7939145986943614435 94 1593622224 4 18027
-7939145986943614435 94 1593622231 4 18027
-5819331543843749462 94 1593647646 3 25310
-7939145986943614435 94 1593673782 3 32049
-7939145986943614435 94 1593673788 4 32049
-7939145986943614435 94 1593673788 4 32049
-3155051733350667060 113 1593615974 6 24850
-7939145986943614435 94 1593666333 3 28971
7900467612888268614 94 1593666378 3 29098
-2246475652135290259 94 1593588966 3 16345
6115081532937505286 94 1593589011 3 23753
-6547867466692135093 94 1593632460 3 28367
-2246475652135290259 94 1593632577 3 33732
-6547867466692135093 94 1593655924 3 16338
4388769791135699913 94 1593595513 3 30434
-7939145986943614435 94 1593595547 3 31241
-7939145986943614435 94 1593595559 4 31241
-2246475652135290259 94 1593595717 3 23415
4388769791135699913 73 1593647874 3 32722
-7939145986943614435 94 1593599206 3 33732
2189253050341696180 112 1593603124 6 28859
-6547867466692135093 94 1593651353 3 26651
4388769791135699913 73 1593651421 3 33942
-2909472237318130263 94 1593622297 3 32208
-5819331543843749462 94 1593661395 4 18242
-5819331543843749462 94 1593661395 4 23810
-5819331543843749462 94 1593673956 3 33956
-3155051733350667060 73 1593673975 3 13355
-7939145986943614435 94 1593674031 3 32050
-7939145986943614435 94 1593674038 4 32050
-7939145986943614435 94 1593611412 4 28966
-7939145986943614435 94 1593611418 4 26651
6115081532937505286 94 1593611447 6 29097
-3949297488656142034 112 1593607158 3 19185
-2246475652135290259 94 1593607165 3 28625
6115081532937505286 94 1593607230 6 27768
-3155051733350667060 94 1593607265 3 30434
-5819331543843749462 94 1593648163 4 28966
-5819331543843749462 94 1593648196 4 30753
8981967240768651675 94 1593632828 6 29097
-2246475652135290259 94 1593656242 3 32212
6115081532937505286 94 1593666532 3 28080
-7939145986943614435 94 1593595896 3 31191
4388769791135699913 94 1593603216 3 27172
-3155051733350667060 94 1593616417 3 23810
6115081532937505286 16 1593616452 3 31973
-7939145986943614435 94 1593616463 3 27259
-2246475652135290259 94 1593616490 3 31191
4388769791135699913 94 1593616546 3 32049
-5819331543843749462 94 1593651575 3 16345
7900467612888268614 94 1593651628 3 23395
-7939145986943614435 94 1593599219 4 33732
-7939145986943614435 94 1593599220 4 33732
6115081532937505286 94 1593599309 6 16344
4388769791135699913 73 1593599384 3 18637
-7939145986943614435 94 1593622637 3 18035
-3155051733350667060 113 1593622702 6 20115
-3155051733350667060 94 1593622750 3 33956
8981967240768651675 94 1593627408 6 32046
6115081532937505286 94 1593591377 3 24810
-7939145986943614435 94 1593591397 3 25276
-7939145986943614435 94 1593591406 4 25276
-2909472237318130263 94 1593632999 3 31476
-3155051733350667060 94 1593633003 3 28625
8981967240768651675 94 1593642763 6 19501
-2909472237318130263 94 1593656706 3 31249
-3155051733350667060 113 1593656769 3 28869
-2246475652135290259 94 1593595995 3 26209
-3155051733350667060 113 1593616742 3 20132
-7939145986943614435 94 1593607629 4 33956
-7939145986943614435 94 1593607671 4 25276
-7939145986943614435 94 1593607672 4 33956
-7939145986943614435 94 1593607677 4 33732
-7939145986943614435 94 1593607679 4 30792
-7939145986943614435 94 1593607680 4 31241
-7939145986943614435 94 1593607682 4 25310
-7939145986943614435 94 1593607683 4 25276
-7939145986943614435 94 1593607689 4 28086
-7939145986943614435 94 1593607694 4 32047
-7939145986943614435 94 1593607695 4 33955
-7939145986943614435 94 1593607697 4 31247
-7939145986943614435 94 1593607704 4 28086
-7939145986943614435 94 1593607705 4 30752
-7939145986943614435 94 1593623126 4 18035
-7939145986943614435 94 1593623137 4 18035
6115081532937505286 94 1593670984 3 19083
-3155051733350667060 94 1593627579 3 24811
-6547867466692135093 94 1593627656 3 30591
-3949297488656142034 112 1593627786 3 27631
-3949297488656142034 112 1593612247 3 19192
2189253050341696180 112 1593599529 6 26302
-6547867466692135093 56 1593633392 3 14282
-1825471425198616532 94 1593589609 3 26649
-5819331543843749462 36 1593596437 4 12087
-5819331543843749462 36 1593596437 4 12087
-5819331543843749462 36 1593596437 4 12087
4388769791135699913 73 1593596496 3 26600
-6547867466692135093 94 1593667048 3 33956
-2909472237318130263 94 1593674464 3 19883
-7939145986943614435 94 1593674520 3 30753
-2909472237318130263 94 1593674577 3 19851
7900467612888268614 94 1593674586 3 16338
-3094839784128419867 94 1593607717 3 31472
-7939145986943614435 94 1593607724 4 30752
-7939145986943614435 94 1593607725 4 31240
-7939145986943614435 94 1593607736 4 32046
-7939145986943614435 94 1593607742 4 18241
-5819331543843749462 94 1593657110 3 26209
-3155051733350667060 94 1593603659 3 32207
-3155051733350667060 94 1593603660 3 16328
-3155051733350667060 94 1593603683 3 31473
-3094839784128419867 94 1593589833 3 30429
-2246475652135290259 94 1593612689 3 30753
4388769791135699913 73 1593623361 3 13304
-2246475652135290259 94 1593627918 3 32201
4388769791135699913 73 1593633574 3 20517
-3155051733350667060 94 1593633765 3 28367
-7939145986943614435 94 1593662184 3 30668
-7939145986943614435 94 1593671343 3 33466
-5819331543843749462 94 1593649087 3 25276
4388769791135699913 73 1593649224 3 31461
4388769791135699913 73 1593649228 3 32265
8981967240768651675 94 1593649281 3 29104
-5819331543843749462 36 1593591714 3 12087
-5819331543843749462 36 1593591718 3 12087
6115081532937505286 94 1593591776 6 19501
-2246475652135290259 94 1593591813 3 32210
4388769791135699913 94 1593591817 3 32211
-5819331543843749462 94 1593667374 3 30792
-3155051733350667060 94 1593612809 3 32049
-3155051733350667060 94 1593612932 3 26209
4388769791135699913 94 1593612943 3 32736
6115081532937505286 71 1593612953 6 25592
6115081532937505286 23 1593657407 3 12552
-3094839784128419867 94 1593589839 3 16327
6115081532937505286 94 1593589967 6 26250
-2246475652135290259 94 1593603768 3 26651
-2246475652135290259 94 1593603816 3 26664
2189253050341696180 112 1593603850 6 19185
-5819331543843749462 94 1593639420 3 30753
8981967240768651675 94 1593639452 6 16344
4388769791135699913 73 1593649377 3 32772
-3094839784128419867 94 1593596896 3 32206
-3094839784128419867 94 1593597091 3 31471
4388769791135699913 94 1593608026 3 23810
8981967240768651675 94 1593628292 3 31247
-7939145986943614435 94 1593674982 3 32201
-7939145986943614435 94 1593674986 4 32201
-7939145986943614435 94 1593674992 4 32201
-7939145986943614435 94 1593671541 3 26260
-7939145986943614435 94 1593671561 3 28625
-2909472237318130263 94 1593662474 3 28362
-6547867466692135093 94 1593662479 3 29098
-3155051733350667060 113 1593652255 3 26991
-3949297488656142034 112 1593617224 3 26302
4388769791135699913 73 1593603953 3 12483
-3839573332897460512 94 1593649591 3 19876
-3839573332897460512 94 1593639681 3 19855
-5819331543843749462 94 1593639780 3 28966
4388769791135699913 73 1593639883 3 26191
4388769791135699913 94 1593591898 3 31473
4388769791135699913 94 1593591899 3 16328
4388769791135699913 94 1593591903 3 32207
-5819331543843749462 36 1593591907 4 12087
-5819331543843749462 36 1593591907 4 12087
-5819331543843749462 36 1593591907 4 12087
-5819331543843749462 36 1593591911 5 12087
-7939145986943614435 94 1593599899 3 33956
-7939145986943614435 94 1593599908 4 33956
4388769791135699913 73 1593599987 3 17084
-7939145986943614435 94 1593613798 4 18241
-3155051733350667060 113 1593652364 3 28172
-3155051733350667060 113 1593652388 3 27651
-2246475652135290259 94 1593590298 3 26260
-2246475652135290259 94 1593634187 3 33956
6115081532937505286 2 1593634401 6 12493
-2246475652135290259 94 1593623970 3 31859
7900467612888268614 94 1593662776 3 30591
-6547867466692135093 94 1593662778 3 28362
-7939145986943614435 94 1593667779 3 25276
6115081532937505286 94 1593667892 3 23395
-5819331543843749462 36 1593628521 4 11301
-5819331543843749462 36 1593628547 5 11301
-2246475652135290259 94 1593608399 3 28966
-2246475652135290259 94 1593608427 3 28971
6115081532937505286 94 1593608435 6 28079
-3155051733350667060 94 1593604224 4 31473
6115081532937505286 23 1593640166 3 12551
-5819331543843749462 94 1593643839 3 26260
6115081532937505286 8 1593617433 3 32819
-1825471425198616532 94 1593590548 3 25332
-7939145986943614435 94 1593590557 3 28971
2189253050341696180 112 1593597428 6 29693
-6547867466692135093 94 1593652492 3 19916
-3949297488656142034 134 1593652518 3 23544
8981967240768651675 94 1593652697 6 26250
6115081532937505286 2 1593652702 6 32350
2189253050341696180 112 1593592182 6 19222
6115081532937505286 16 1593613887 3 26316
6115081532937505286 98 1593613895 3 33217
-5819331543843749462 94 1593663195 3 24811
7900467612888268614 94 1593671885 3 25029
-2909472237318130263 94 1593668004 3 16338
4388769791135699913 73 1593628827 3 17930
-2246475652135290259 94 1593628904 3 33160
-3155051733350667060 94 1593628942 3 31249
-7939145986943614435 94 1593597635 3 30792
-7939145986943614435 94 1593597648 4 30792
-3155051733350667060 94 1593604253 4 32207
-3155051733350667060 94 1593614463 3 31474
4388769791135699913 94 1593608670 3 32790
8981967240768651675 94 1593652761 3 29589
4388769791135699913 73 1593652826 3 30414
-5819331543843749462 94 1593658574 3 26651
6115081532937505286 4 1593640325 3 16676
4388769791135699913 73 1593640426 3 23950
-5819331543843749462 94 1593644301 3 26664
-2246475652135290259 94 1593592419 3 24811
-5819331543843749462 94 1593634849 3 31859
-5819331543843749462 94 1593634927 3 31191
-3949297488656142034 112 1593624667 3 33040
-3949297488656142034 112 1593624787 3 26982
-3155051733350667060 94 1593624841 3 32094
-5819331543843749462 94 1593650524 3 18242
-3155051733350667060 94 1593604443 3 16334
-3155051733350667060 94 1593604492 3 18042
4388769791135699913 94 1593614731 3 28625
4388769791135699913 73 1593597760 3 24917
-5819331543843749462 94 1593653141 3 23415
-2909472237318130263 94 1593658692 3 29098
-6547867466692135093 94 1593640465 3 26209
4388769791135699913 73 1593640722 3 28336
6115081532937505286 4 1593635105 3 4219
-6547867466692135093 94 1593650681 3 26251
8981967240768651675 94 1593650694 3 29582
-3839573332897460512 94 1593615050 3 32212
-3949297488656142034 112 1593615306 3 28123
-3839573332897460512 94 1593653260 3 20078
-3155051733350667060 94 1593604564 4 16334
-6547867466692135093 67 1593604645 3 31348
-3949297488656142034 112 1593609089 3 23308
-3949297488656142034 112 1593609094 3 33592
7900467612888268614 94 1593668479 3 26251
-2246475652135290259 94 1593618228 3 31241
-2246475652135290259 94 1593629346 3 33400
-5819331543843749462 36 1593600481 3 11301
-3839573332897460512 94 1593635651 3 19861
-7939145986943614435 94 1593658918 3 16345
8981967240768651675 94 1593650891 6 25332
2189253050341696180 112 1593592603 6 27631
6115081532937505286 94 1593592680 6 26208
-2246475652135290259 94 1593592717 4 24811
-2246475652135290259 94 1593592729 4 32210
8981967240768651675 94 1593609274 4 27261
-3094839784128419867 94 1593672501 3 32207
-2246475652135290259 94 1593672593 3 30439
4388769791135699913 73 1593598128 3 20730
-5819331543843749462 94 1593663977 3 28971
-2909472237318130263 94 1593663982 3 26651
6115081532937505286 23 1593644559 3 16315
-2246475652135290259 94 1593615812 3 30792
4388769791135699913 73 1593600832 3 13290
7900467612888268614 94 1593668839 3 33956
4388769791135699913 94 1593618467 3 26651
-3839573332897460512 94 1593618647 3 30443
8981967240768651675 94 1593629664 3 31190
4388769791135699913 73 1593629669 3 19037
8981967240768651675 94 1593635862 3 24810
-2246475652135290259 94 1593636061 3 33963
4388769791135699913 73 1593625463 3 13355
-2246475652135290259 94 1593592738 3 26072
-2246475652135290259 94 1593592748 3 18043
-2246475652135290259 94 1593592749 3 27265
-2246475652135290259 94 1593598258 3 23810
-7939145986943614435 94 1593653894 4 27263
-7939145986943614435 94 1593641156 4 26212
-7939145986943614435 94 1593641158 4 25336
-7939145986943614435 94 1593641164 4 16348
-7939145986943614435 94 1593641167 4 16332
-3094839784128419867 94 1593672710 3 16328
-2909472237318130263 94 1593672713 3 23395
-5819331543843749462 94 1593672792 3 33400
-3094839784128419867 94 1593672809 3 31473
-2246475652135290259 94 1593604860 3 27172
4388769791135699913 94 1593605033 3 28367
-5819331543843749462 94 1593664414 3 28087
-3155051733350667060 73 1593664477 3 12483
-2909472237318130263 94 1593668911 3 19771
-2246475652135290259 94 1593668952 3 32210
4388769791135699913 73 1593644809 3 30574
-3839573332897460512 94 1593644906 3 19247
-2909472237318130263 94 1593654118 3 32049
7900467612888268614 94 1593654253 3 26651
-5819331543843749462 94 1593630026 3 33963
-3155051733350667060 94 1593636185 3 28362
-6547867466692135093 94 1593636189 3 18250
4388769791135699913 73 1593636217 3 23073
-7939145986943614435 94 1593592967 3 24811
-2909472237318130263 94 1593625787 3 30436
-2246475652135290259 94 1593625837 3 32049
-2909472237318130263 94 1593659598 3 28625
-5819331543843749462 94 1593659604 3 27172
-6547867466692135093 94 1593659772 3 24811
-2246475652135290259 94 1593659806 3 30443
-7939145986943614435 94 1593598486 3 32099
-7939145986943614435 94 1593672850 3 26664
-5819331543843749462 94 1593672893 3 33160
8981967240768651675 94 1593641384 3 19901
-6547867466692135093 94 1593641419 3 23395
8981967240768651675 94 1593641472 3 19094
4388769791135699913 73 1593645116 3 31211
8981967240768651675 94 1593654503 6 26444
-7939145986943614435 94 1593605077 3 26651
-7939145986943614435 94 1593605283 3 28966
6115081532937505286 19 1593664622 3 12908
2189253050341696180 112 1593601204 6 24837
-2246475652135290259 94 1593601303 3 25310
-2909472237318130263 94 1593669329 3 24811
4388769791135699913 73 1593660030 3 31462
2189253050341696180 112 1593598643 6 24132
-5819331543843749462 36 1593598673 4 12087
-5819331543843749462 36 1593598673 4 12087
-5819331543843749462 36 1593598673 4 12087
-6547867466692135093 94 1593630475 3 28625
7900467612888268614 94 1593673085 3 18250
6115081532937505286 2 1593636982 6 12488
4388769791135699913 94 1593605456 3 33956
-2246475652135290259 94 1593601431 3 25333
6115081532937505286 94 1593601507 6 23942
-5819331543843749462 36 1593601569 3 28498
-3949297488656142034 112 1593619686 3 29693
-3155051733350667060 94 1593619972 3 32099
-6547867466692135093 94 1593665189 3 32049
4388769791135699913 73 1593645774 3 32007
-5819331543843749462 94 1593641982 3 28625
8981967240768651675 94 1593655406 6 28624
-6547867466692135093 94 1593626453 3 31249
-7939145986943614435 94 1593669608 3 23810
-7939145986943614435 94 1593593719 3 26260
8981967240768651675 94 1593631022 6 30590
-7939145986943614435 94 1593673477 4 28971
-7939145986943614435 94 1593673478 4 33466
-5819331543843749462 94 1593673498 3 33732
8981967240768651675 94 1593637645 6 23814
-3839573332897460512 94 1593642199 3 19888
4388769791135699913 73 1593627026 3 16916
-5819331543843749462 94 1593669780 3 31241
-3155051733350667060 113 1593660473 3 29484
-3949297488656142034 112 1593606032 3 29477
-3949297488656142034 112 1593631208 3 28859
-3155051733350667060 94 1593631363 3 26651
-6547867466692135093 94 1593645997 3 19903
8981967240768651675 94 1593646075 6 23753
7900467612888268614 94 1593666033 3 19916
-5819331543843749462 94 1593666047 3 30668
6115081532937505286 4 1593642409 4 16676
6115081532937505286 4 1593642410 4 16676
-3839573332897460512 94 1593642563 3 19009
-2246475652135290259 94 1593594122 3 18242
-6547867466692135093 94 1593660911 3 26819
7900467612888268614 94 1593669964 3 31249
-5819331543843749462 94 1593670012 3 31249
-5819331543843749462 94 1593646132 3 25333
4388769791135699913 73 1593631771 3 19059
-2246475652135290259 94 1593620881 3 31249
-7939145986943614435 94 1593621094 4 30795
-7939145986943614435 94 1593621102 4 18241
-3949297488656142034 112 1593621127 3 19199
-7939145986943614435 94 1593594365 3 25310
-7939145986943614435 94 1593594379 4 25310
6115081532937505286 94 1593594487 6 19924
-5819331543843749462 94 1593631846 3 32049
4388769791135699913 73 1593602390 3 12619
-7939145986943614435 94 1593621807 4 33962
-7939145986943614435 94 1593621809 4 18241
-7939145986943614435 94 1593621811 4 30795
4388769791135699913 94 1593621837 3 31249
8981967240768651675 94 1593632107 6 30359
-3949297488656142034 112 1593632228 3 24132
-7939145986943614435 94 1593621949 4 26212
-3949297488656142034 118 1593678372 3 27710
-1825471425198616532 94 1593698715 3 18242
-2246475652135290259 94 1593698745 3 23812
-5819331543843749462 94 1593751405 3 31250
8981967240768651675 94 1593751409 3 32094
8981967240768651675 94 1593751449 4 32094
-6547867466692135093 56 1593695199 3 20381
-2909472237318130263 94 1593685875 3 28367
7900467612888268614 94 1593739779 3 18043
-3155051733350667060 113 1593739880 3 23316
6115081532937505286 4 1593678612 4 4219
6115081532937505286 4 1593678613 4 4219
6115081532937505286 4 1593678621 5 4219
-3155051733350667060 73 1593692308 3 30574
-6547867466692135093 56 1593692365 3 20379
-3839573332897460512 94 1593756347 3 19890
6115081532937505286 2 1593682647 6 13199
6115081532937505286 4 1593682691 3 16677
-3949297488656142034 118 1593729581 4 29735
-3949297488656142034 118 1593729581 4 29861
4388769791135699913 94 1593729607 3 26210
6115081532937505286 4 1593678752 4 4219
6115081532937505286 4 1593678761 5 4219
6115081532937505286 4 1593678904 4 14067
6115081532937505286 4 1593678905 4 14067
-2909472237318130263 94 1593675247 3 19772
7900467612888268614 94 1593675367 3 28367
-5819331543843749462 36 1593740013 3 34057
4388769791135699913 73 1593740098 3 27463
4388769791135699913 94 1593740099 3 17976
4388769791135699913 94 1593740103 3 27438
-2909472237318130263 94 1593756419 3 19006
-1825471425198616532 94 1593695328 3 16345
-3155051733350667060 73 1593686277 3 24610
-7939145986943614435 94 1593699237 3 18044
8981967240768651675 94 1593751728 4 26651
8981967240768651675 94 1593751734 4 28966
8981967240768651675 94 1593751739 5 28966
-3155051733350667060 73 1593751811 3 16917
-6547867466692135093 94 1593724463 3 17398
8981967240768651675 94 1593724531 3 29105
6115081532937505286 4 1593704435 3 14520
-2246475652135290259 94 1593704619 3 16346
4388769791135699913 73 1593756569 3 31212
4388769791135699913 94 1593756719 3 16330
6115081532937505286 4 1593678911 5 14067
-7939145986943614435 94 1593679038 3 18242
-3155051733350667060 73 1593679081 3 17084
-3155051733350667060 73 1593729800 3 13355
-3949297488656142034 112 1593744999 3 23309
-2246475652135290259 94 1593718874 3 28088
2189253050341696180 112 1593718940 6 19186
6115081532937505286 23 1593692766 3 16316
6115081532937505286 4 1593759905 5 16677
-2909472237318130263 94 1593759929 3 23396
4388769791135699913 73 1593759940 3 32327
6115081532937505286 4 1593759944 5 16677
8981967240768651675 94 1593756802 6 20714
-7939145986943614435 94 1593724939 3 33733
2189253050341696180 112 1593724940 6 27632
-2909472237318130263 94 1593708605 3 31477
-2909472237318130263 94 1593708635 3 32209
2189253050341696180 112 1593704659 6 23309
-7939145986943614435 94 1593704701 3 25311
-7939145986943614435 94 1593704704 4 25311
-6547867466692135093 94 1593752073 3 26820
-3949297488656142034 112 1593729998 3 29478
-3155051733350667060 113 1593740788 6 27652
-5819331543843749462 36 1593719228 3 28498
-3949297488656142034 118 1593686556 3 19363
-6547867466692135093 56 1593692850 3 20383
-3155051733350667060 73 1593757135 3 17085
6115081532937505286 4 1593745239 3 4219
4388769791135699913 73 1593745249 3 17931
-3949297488656142034 112 1593745362 3 27632
4388769791135699913 73 1593745501 3 27464
4388769791135699913 94 1593745513 3 27439
-3949297488656142034 112 1593734257 3 19193
-3949297488656142034 112 1593734319 3 25795
-3949297488656142034 118 1593705061 4 30675
-3155051733350667060 73 1593725130 3 21922
6115081532937505286 94 1593675866 6 25029
6115081532937505286 94 1593675934 3 29098
-1825471425198616532 94 1593699695 3 28966
-6547867466692135093 56 1593699823 3 20386
6115081532937505286 4 1593679327 5 14067
-3155051733350667060 73 1593741049 3 12484
-3155051733350667060 73 1593683430 3 21921
-3155051733350667060 73 1593683504 3 20730
6115081532937505286 94 1593686696 6 19502
6115081532937505286 19 1593686763 3 12910
-2909472237318130263 94 1593730349 3 16334
-1825471425198616532 94 1593705289 3 23810
6115081532937505286 23 1593752286 3 12551
-6547867466692135093 56 1593752308 3 14285
4388769791135699913 73 1593752340 3 30575
4388769791135699913 73 1593752461 3 29044
4388769791135699913 73 1593760360 3 32773
7900467612888268614 94 1593760401 3 16339
-2246475652135290259 94 1593719255 3 31472
7900467612888268614 94 1593699973 4 26209
7900467612888268614 94 1593699987 4 23810
7900467612888268614 94 1593700009 4 19903
7900467612888268614 94 1593700009 4 28625
7900467612888268614 94 1593700013 4 26819
4388769791135699913 73 1593745612 3 20731
-3155051733350667060 73 1593745802 3 13305
8981967240768651675 94 1593745803 3 26651
-2909472237318130263 94 1593676107 3 19005
-3094839784128419867 94 1593676161 3 30434
-3155051733350667060 94 1593695794 3 30436
-3155051733350667060 73 1593679702 3 19037
-6547867466692135093 56 1593705410 3 28486
6115081532937505286 2 1593683587 6 12491
-3949297488656142034 134 1593683651 3 30699
-2909472237318130263 94 1593683689 3 19916
-2909472237318130263 94 1593686925 3 26819
4388769791135699913 73 1593725243 3 13291
-3949297488656142034 112 1593725258 3 33041
-2246475652135290259 94 1593725374 3 32336
-2909472237318130263 94 1593757423 3 19870
-5819331543843749462 94 1593757488 3 28088
6115081532937505286 98 1593700265 3 33217
4388769791135699913 73 1593760544 3 32723
4388769791135699913 94 1593719510 4 30443
4388769791135699913 94 1593719560 4 30443
4388769791135699913 73 1593719587 3 13355
6115081532937505286 4 1593719669 3 14067
-3949297488656142034 118 1593676326 3 29861
-2246475652135290259 94 1593705665 3 26210
-2246475652135290259 94 1593705726 3 25334
-7939145986943614435 94 1593679775 3 33400
-2909472237318130263 94 1593752613 3 30592
-3949297488656142034 112 1593752645 4 27632
-3949297488656142034 112 1593752645 4 23309
4388769791135699913 73 1593752700 3 26601
-3949297488656142034 112 1593741579 3 28860
-3949297488656142034 134 1593689505 3 23560
-3094839784128419867 94 1593683859 3 31474
-3155051733350667060 73 1593687051 3 23950
-3155051733350667060 73 1593687071 3 26191
-3155051733350667060 73 1593687103 3 24917
-3949297488656142034 118 1593687174 3 19419
-6547867466692135093 94 1593757665 3 23396
-2246475652135290259 94 1593730718 3 33401
-2246475652135290259 94 1593730851 3 33957
6115081532937505286 94 1593683989 6 19916
6115081532937505286 94 1593676468 6 23810
4388769791135699913 94 1593734835 3 23812
-3949297488656142034 118 1593687296 3 19659
-2246475652135290259 94 1593709440 3 26261
-3155051733350667060 73 1593679940 3 18637
-7939145986943614435 94 1593680010 4 18242
-1825471425198616532 94 1593696149 4 16345
-6547867466692135093 56 1593696155 3 20376
4388769791135699913 73 1593741764 3 12620
-2909472237318130263 94 1593741783 3 33957
-3949297488656142034 112 1593741818 3 29694
-3155051733350667060 94 1593700861 3 31476
4388769791135699913 94 1593725957 3 32737
-3155051733350667060 73 1593684047 3 23073
-2909472237318130263 94 1593684062 3 26209
-2909472237318130263 94 1593687496 3 30591
6115081532937505286 94 1593687598 6 24811
-7939145986943614435 94 1593680122 4 30668
-7939145986943614435 94 1593680128 4 30668
-2909472237318130263 94 1593680206 3 18250
-3949297488656142034 118 1593680207 3 25815
-2246475652135290259 94 1593760822 3 17398
-6547867466692135093 94 1593760911 3 19398
4388769791135699913 73 1593757950 3 32010
-7939145986943614435 94 1593735095 4 30793
-3949297488656142034 112 1593735218 3 19186
-7939145986943614435 94 1593714124 3 31250
-7939145986943614435 94 1593714128 4 31250
4388769791135699913 73 1593714180 3 24918
4388769791135699913 94 1593714227 4 30443
-7939145986943614435 94 1593720139 3 30669
6115081532937505286 2 1593720158 6 12493
-1825471425198616532 94 1593701133 3 26651
-2246475652135290259 94 1593701234 3 16327
-2246475652135290259 94 1593701248 3 30429
-2246475652135290259 94 1593701308 3 30793
-1825471425198616532 94 1593706309 4 23810
-2246475652135290259 94 1593706339 3 30669
7900467612888268614 94 1593696381 3 26209
-3949297488656142034 134 1593684219 3 27758
-5819331543843749462 94 1593680311 3 18037
-2909472237318130263 94 1593680383 3 20714
-2246475652135290259 94 1593726130 3 32202
-6547867466692135093 56 1593693636 3 20385
-2246475652135290259 94 1593731404 3 33161
-3949297488656142034 118 1593746572 3 29066
-6547867466692135093 94 1593760982 3 26210
-5819331543843749462 36 1593761082 3 32483
4388769791135699913 73 1593720429 3 13305
-7939145986943614435 94 1593720511 3 32052
-2909472237318130263 94 1593758267 3 18253
-3949297488656142034 118 1593689933 3 19696
-2909472237318130263 94 1593680562 3 25029
4388769791135699913 73 1593714418 3 18638
-3155051733350667060 73 1593746886 3 13291
-1825471425198616532 94 1593693659 3 32049
